inspection_type,job_progress,latitude,longitude,inspection_date,result,approved_date
BAIT,33,40.715450766367,-73.999538265827,2016-07-30 10:30:22,Monitoring visit,2016-08-02 13:20:27
BAIT,32,40.715450766367,-73.999538265827,2016-07-29 09:55:37,Monitoring visit,2016-08-02 13:20:15
BAIT,31,40.715450766367,-73.999538265827,2016-07-28 10:30:49,Monitoring visit,2016-08-02 13:17:35
BAIT,30,40.715450766367,-73.999538265827,2016-07-27 09:30:25,Monitoring visit,2016-08-02 13:07:45
BAIT,29,40.715450766367,-73.999538265827,2016-07-26 09:50:41,Monitoring visit,2016-08-02 13:07:32
BAIT,28,40.715450766367,-73.999538265827,2016-07-24 09:30:50,Monitoring visit,2016-08-02 13:07:24
BAIT,27,40.715450766367,-73.999538265827,2016-07-23 09:30:32,Monitoring visit,2016-08-02 13:07:17
BAIT,26,40.715450766367,-73.999538265827,2016-07-22 10:05:07,Monitoring visit,2016-08-02 13:07:08
BAIT,25,40.715450766367,-73.999538265827,2016-07-21 09:30:50,Monitoring visit,2016-08-02 12:54:57
BAIT,24,40.715450766367,-73.999538265827,2016-07-20 09:30:23,Monitoring visit,2016-08-02 12:54:45
BAIT,23,40.715450766367,-73.999538265827,2016-07-19 09:30:48,Monitoring visit,2016-08-02 12:54:37
BAIT,22,40.715450766367,-73.999538265827,2016-07-18 09:30:49,Monitoring visit,2016-08-02 12:54:25
BAIT,21,40.715450766367,-73.999538265827,2016-07-17 09:30:34,Monitoring visit,2016-08-02 12:54:12
BAIT,20,40.715450766367,-73.999538265827,2016-07-16 10:50:26,Monitoring visit,2016-08-02 12:54:03
BAIT,19,40.715450766367,-73.999538265827,2016-07-15 09:30:08,Monitoring visit,2016-08-02 12:53:51
BAIT,18,40.715450766367,-73.999538265827,2016-07-14 09:30:17,Monitoring visit,2016-08-02 12:53:42
BAIT,17,40.715450766367,-73.999538265827,2016-07-13 11:00:16,Monitoring visit,2016-08-02 12:53:34
BAIT,16,40.715450766367,-73.999538265827,2016-07-12 13:00:06,Monitoring visit,2016-08-02 12:53:26
BAIT,15,40.715450766367,-73.999538265827,2016-07-04 10:45:33,Monitoring visit,2016-07-05 15:24:01
BAIT,14,40.715450766367,-73.999538265827,2016-07-03 10:45:33,Monitoring visit,2016-07-05 15:23:52
BAIT,13,40.715450766367,-73.999538265827,2016-07-02 10:45:33,Monitoring visit,2016-07-05 15:23:31
BAIT,12,40.715450766367,-73.999538265827,2016-07-01 11:45:42,Monitoring visit,2016-07-03 10:43:54
BAIT,11,40.715450766367,-73.999538265827,2016-06-29 11:55:21,Monitoring visit,2016-06-30 13:09:21
BAIT,10,40.715450766367,-73.999538265827,2016-06-28 09:35:16,Monitoring visit,2016-06-30 12:55:24
BAIT,9,40.715450766367,-73.999538265827,2016-06-27 11:00:49,Monitoring visit,2016-06-30 12:55:12
BAIT,8,40.715450766367,-73.999538265827,2016-06-26 08:00:13,Monitoring visit,2016-06-30 12:54:57
BAIT,7,40.715450766367,-73.999538265827,2016-06-25 08:15:30,Monitoring visit,2016-06-30 12:54:47
BAIT,6,40.715450766367,-73.999538265827,2016-06-24 11:15:39,Monitoring visit,2016-06-24 15:22:26
BAIT,5,40.715450766367,-73.999538265827,2016-06-23 09:40:40,Monitoring visit,2016-06-23 15:28:49
BAIT,4,40.715450766367,-73.999538265827,2016-06-22 11:30:26,Monitoring visit,2016-06-22 15:22:55
BAIT,3,40.715450766367,-73.999538265827,2016-06-21 10:30:12,Monitoring visit,2016-06-24 08:04:44
BAIT,2,40.715450766367,-73.999538265827,2016-06-20 12:30:12,Monitoring visit,2016-06-24 08:04:36
BAIT,1,40.715450766367,-73.999538265827,2016-06-19 07:30:00,Monitoring visit,2016-06-24 08:04:22
BAIT,12,40.715450766367,-73.999538265827,2016-06-16 11:27:19,Monitoring visit,2016-06-17 08:16:27
BAIT,15,40.715450766367,-73.999538265827,2016-06-14 09:10:52,Monitoring visit,2016-06-16 09:57:47
BAIT,14,40.715450766367,-73.999538265827,2016-06-11 07:30:50,Bait applied,2016-06-15 15:28:19
BAIT,11,40.715450766367,-73.999538265827,2016-06-09 11:26:09,Monitoring visit,2016-06-15 10:49:18
BAIT,13,40.715450766367,-73.999538265827,2016-06-04 07:30:42,Bait applied,2016-06-06 08:16:01
BAIT,10,40.715450766367,-73.999538265827,2016-06-03 10:55:32,Monitoring visit,2016-06-06 09:57:07
BAIT,9,40.715450766367,-73.999538265827,2016-05-26 11:48:05,Monitoring visit,2016-05-27 07:22:57
BAIT,12,40.715450766367,-73.999538265827,2016-05-21 07:30:40,Bait applied,2016-05-23 07:56:25
BAIT,8,40.715450766367,-73.999538265827,2016-05-19 10:30:55,Monitoring visit,2016-05-20 09:00:35
