zip_code,year_month,bait,clean_ups,compliance,initial,sighting,zip_year_month
10036,2014-01,5.0,0.0,6.0,6.0,3.0,10036 2014-01
10036,2014-02,5.0,0.0,1.0,4.0,1.0,10036 2014-02
10036,2014-03,0.0,0.0,0.0,133.0,1.0,10036 2014-03
10036,2014-04,0.0,0.0,3.0,4.0,2.0,10036 2014-04
10036,2014-05,0.0,0.0,3.0,11.0,12.0,10036 2014-05
10036,2014-06,0.0,0.0,6.0,12.0,20.0,10036 2014-06
10036,2014-07,0.0,0.0,10.0,15.0,13.0,10036 2014-07
10036,2014-08,2.0,0.0,5.0,4.0,4.0,10036 2014-08
10036,2014-09,4.0,0.0,4.0,7.0,18.0,10036 2014-09
10036,2014-10,5.0,0.0,4.0,10.0,11.0,10036 2014-10
10036,2014-11,18.0,0.0,3.0,4.0,1.0,10036 2014-11
10036,2014-12,10.0,0.0,2.0,2.0,0.0,10036 2014-12
10036,2015-01,7.0,0.0,1.0,2.0,1.0,10036 2015-01
10036,2015-02,0.0,0.0,0.0,2.0,2.0,10036 2015-02
10036,2015-03,0.0,0.0,2.0,11.0,7.0,10036 2015-03
10036,2015-04,0.0,0.0,5.0,23.0,13.0,10036 2015-04
10036,2015-05,2.0,0.0,11.0,5.0,3.0,10036 2015-05
10036,2015-06,12.0,0.0,4.0,9.0,7.0,10036 2015-06
10036,2015-07,17.0,0.0,2.0,8.0,5.0,10036 2015-07
10036,2015-08,1.0,0.0,2.0,8.0,5.0,10036 2015-08
10036,2015-09,0.0,0.0,1.0,12.0,4.0,10036 2015-09
10036,2015-10,2.0,0.0,5.0,16.0,8.0,10036 2015-10
10036,2015-11,2.0,0.0,6.0,10.0,3.0,10036 2015-11
10036,2015-12,4.0,0.0,1.0,4.0,3.0,10036 2015-12
10036,2016-01,2.0,0.0,6.0,20.0,2.0,10036 2016-01
10036,2016-02,13.0,0.0,10.0,474.0,4.0,10036 2016-02
10036,2016-03,19.0,0.0,0.0,6.0,6.0,10036 2016-03
10036,2016-04,10.0,0.0,10.0,2.0,4.0,10036 2016-04
10036,2016-05,33.0,0.0,57.0,4.0,8.0,10036 2016-05
10036,2016-06,62.0,0.0,0.0,5.0,4.0,10036 2016-06
10036,2016-07,15.0,0.0,3.0,5.0,3.0,10036 2016-07
10036,2016-08,19.0,0.0,10.0,6.0,1.0,10036 2016-08
10036,2016-09,6.0,0.0,3.0,11.0,15.0,10036 2016-09
10036,2016-10,14.0,0.0,4.0,1.0,6.0,10036 2016-10
10036,2016-11,15.0,0.0,4.0,11.0,20.0,10036 2016-11
10036,2016-12,13.0,0.0,2.0,5.0,6.0,10036 2016-12
10036,2017-01,8.0,0.0,4.0,566.0,4.0,10036 2017-01
10036,2017-02,28.0,0.0,25.0,135.0,6.0,10036 2017-02
10036,2017-03,44.0,0.0,52.0,3.0,7.0,10036 2017-03
10036,2017-04,43.0,0.0,11.0,5.0,2.0,10036 2017-04
10036,2017-05,72.0,0.0,4.0,4.0,6.0,10036 2017-05
10036,2017-06,49.0,0.0,7.0,16.0,5.0,10036 2017-06
10036,2017-07,24.0,0.0,4.0,6.0,1.0,10036 2017-07
10036,2017-08,3.0,0.0,7.0,650.0,6.0,10036 2017-08
10036,2017-09,11.0,0.0,9.0,4.0,2.0,10036 2017-09
10036,2017-10,23.0,0.0,8.0,10.0,5.0,10036 2017-10
10036,2017-11,22.0,0.0,0.0,2.0,0.0,10036 2017-11
10036,2017-12,16.0,0.0,3.0,4.0,6.0,10036 2017-12
10036,2018-01,25.0,0.0,4.0,14.0,4.0,10036 2018-01
10036,2018-02,27.0,0.0,21.0,16.0,4.0,10036 2018-02
10036,2018-03,14.0,0.0,8.0,27.0,4.0,10036 2018-03
10036,2018-04,38.0,0.0,3.0,17.0,5.0,10036 2018-04
10036,2018-05,17.0,0.0,10.0,6.0,2.0,10036 2018-05
10036,2018-06,22.0,0.0,4.0,294.0,3.0,10036 2018-06
10036,2018-07,18.0,0.0,14.0,2.0,4.0,10036 2018-07
10036,2018-08,20.0,0.0,9.0,385.0,4.0,10036 2018-08
10036,2018-09,22.0,0.0,28.0,71.0,5.0,10036 2018-09
10036,2018-10,16.0,0.0,12.0,7.0,5.0,10036 2018-10
10036,2018-11,20.0,0.0,5.0,4.0,1.0,10036 2018-11
10036,2018-12,37.0,0.0,2.0,30.0,1.0,10036 2018-12
10037,2010-01,0.0,0.0,2.0,1.0,1.0,10037 2010-01
10037,2010-02,0.0,0.0,0.0,1.0,0.0,10037 2010-02
10037,2010-03,0.0,0.0,0.0,198.0,4.0,10037 2010-03
10037,2010-04,0.0,0.0,18.0,181.0,1.0,10037 2010-04
10037,2010-05,20.0,0.0,16.0,1.0,3.0,10037 2010-05
10037,2010-06,14.0,0.0,2.0,6.0,2.0,10037 2010-06
10037,2010-07,2.0,0.0,2.0,5.0,2.0,10037 2010-07
10037,2010-08,3.0,0.0,1.0,1.0,2.0,10037 2010-08
10037,2010-09,0.0,0.0,1.0,4.0,0.0,10037 2010-09
10037,2010-10,0.0,0.0,2.0,3.0,2.0,10037 2010-10
10037,2010-11,0.0,0.0,0.0,2.0,1.0,10037 2010-11
10037,2010-12,0.0,0.0,3.0,2.0,0.0,10037 2010-12
10037,2011-04,0.0,0.0,1.0,266.0,1.0,10037 2011-04
10037,2011-05,1.0,0.0,49.0,111.0,5.0,10037 2011-05
10037,2011-06,5.0,0.0,1.0,3.0,3.0,10037 2011-06
10037,2011-07,3.0,0.0,4.0,2.0,0.0,10037 2011-07
10037,2011-08,0.0,0.0,2.0,1.0,1.0,10037 2011-08
10037,2011-09,0.0,0.0,1.0,2.0,4.0,10037 2011-09
10037,2011-10,0.0,0.0,2.0,6.0,1.0,10037 2011-10
10037,2011-11,0.0,0.0,1.0,2.0,0.0,10037 2011-11
10037,2011-12,0.0,0.0,0.0,2.0,2.0,10037 2011-12
10037,2012-01,0.0,0.0,0.0,8.0,2.0,10037 2012-01
10037,2012-02,0.0,0.0,2.0,2.0,0.0,10037 2012-02
10037,2012-03,0.0,0.0,2.0,2.0,1.0,10037 2012-03
10037,2012-04,0.0,0.0,0.0,98.0,0.0,10037 2012-04
10037,2012-05,0.0,0.0,14.0,187.0,9.0,10037 2012-05
10037,2012-06,0.0,0.0,19.0,91.0,3.0,10037 2012-06
10037,2012-07,0.0,0.0,3.0,1.0,2.0,10037 2012-07
10037,2012-08,2.0,0.0,2.0,6.0,4.0,10037 2012-08
10037,2012-09,2.0,0.0,2.0,1.0,4.0,10037 2012-09
10037,2012-10,1.0,0.0,1.0,0.0,3.0,10037 2012-10
10037,2012-11,0.0,0.0,2.0,4.0,2.0,10037 2012-11
10037,2012-12,0.0,0.0,2.0,4.0,3.0,10037 2012-12
10037,2013-01,1.0,0.0,1.0,15.0,1.0,10037 2013-01
10037,2013-02,0.0,0.0,1.0,1.0,1.0,10037 2013-02
10037,2013-03,0.0,0.0,4.0,5.0,2.0,10037 2013-03
10037,2013-04,0.0,0.0,2.0,2.0,3.0,10037 2013-04
10037,2013-05,1.0,0.0,1.0,2.0,5.0,10037 2013-05
10037,2013-06,2.0,0.0,0.0,9.0,2.0,10037 2013-06
10037,2013-07,1.0,0.0,4.0,4.0,7.0,10037 2013-07
10037,2013-08,0.0,0.0,3.0,76.0,0.0,10037 2013-08
10037,2013-09,2.0,0.0,5.0,37.0,1.0,10037 2013-09
10037,2013-10,4.0,0.0,7.0,162.0,2.0,10037 2013-10
10037,2013-11,4.0,0.0,0.0,99.0,0.0,10037 2013-11
10037,2013-12,2.0,0.0,12.0,1.0,2.0,10037 2013-12
10037,2014-01,0.0,0.0,0.0,1.0,1.0,10037 2014-01
10037,2014-02,0.0,0.0,1.0,2.0,1.0,10037 2014-02
10037,2014-03,0.0,0.0,0.0,2.0,2.0,10037 2014-03
10037,2014-04,0.0,0.0,0.0,1.0,2.0,10037 2014-04
10037,2014-05,0.0,0.0,0.0,2.0,2.0,10037 2014-05
10037,2014-06,0.0,0.0,3.0,9.0,13.0,10037 2014-06
10037,2014-07,0.0,0.0,4.0,7.0,7.0,10037 2014-07
10037,2014-08,0.0,0.0,0.0,1.0,1.0,10037 2014-08
10037,2014-09,0.0,0.0,2.0,3.0,2.0,10037 2014-09
10037,2014-10,0.0,0.0,1.0,3.0,6.0,10037 2014-10
10037,2014-11,1.0,0.0,2.0,155.0,1.0,10037 2014-11
10037,2014-12,1.0,0.0,3.0,77.0,1.0,10037 2014-12
10037,2015-01,1.0,0.0,2.0,56.0,0.0,10037 2015-01
10037,2015-02,2.0,0.0,0.0,20.0,0.0,10037 2015-02
10037,2015-03,8.0,0.0,9.0,71.0,2.0,10037 2015-03
10037,2015-04,13.0,0.0,0.0,0.0,4.0,10037 2015-04
10037,2015-05,0.0,0.0,0.0,1.0,2.0,10037 2015-05
10037,2015-06,0.0,0.0,1.0,2.0,0.0,10037 2015-06
10037,2015-07,0.0,0.0,1.0,5.0,4.0,10037 2015-07
10037,2015-08,0.0,0.0,1.0,2.0,3.0,10037 2015-08
10037,2015-09,0.0,0.0,0.0,4.0,4.0,10037 2015-09
10037,2015-10,2.0,0.0,3.0,5.0,3.0,10037 2015-10
10037,2015-11,2.0,0.0,2.0,121.0,1.0,10037 2015-11
10037,2015-12,0.0,0.0,0.0,164.0,8.0,10037 2015-12
10037,2016-01,0.0,0.0,7.0,79.0,5.0,10037 2016-01
10037,2016-02,4.0,0.0,2.0,15.0,5.0,10037 2016-02
10037,2016-03,1.0,0.0,4.0,3.0,1.0,10037 2016-03
10037,2016-04,0.0,0.0,1.0,2.0,2.0,10037 2016-04
10037,2016-05,0.0,0.0,1.0,3.0,3.0,10037 2016-05
10037,2016-06,0.0,0.0,2.0,6.0,2.0,10037 2016-06
10037,2016-07,4.0,0.0,2.0,4.0,2.0,10037 2016-07
10037,2016-08,5.0,0.0,1.0,26.0,2.0,10037 2016-08
10037,2016-09,2.0,0.0,0.0,359.0,8.0,10037 2016-09
10037,2016-10,2.0,0.0,13.0,2.0,5.0,10037 2016-10
10037,2016-11,1.0,0.0,1.0,1.0,2.0,10037 2016-11
10037,2016-12,1.0,0.0,5.0,0.0,3.0,10037 2016-12
10037,2017-01,0.0,0.0,3.0,5.0,4.0,10037 2017-01
10037,2017-02,0.0,0.0,0.0,7.0,13.0,10037 2017-02
10037,2017-03,0.0,0.0,3.0,10.0,2.0,10037 2017-03
10037,2017-04,0.0,0.0,4.0,12.0,1.0,10037 2017-04
10037,2017-05,3.0,0.0,13.0,325.0,3.0,10037 2017-05
10037,2017-06,4.0,0.0,23.0,45.0,2.0,10037 2017-06
10037,2017-07,11.0,0.0,0.0,3.0,3.0,10037 2017-07
10037,2017-08,15.0,0.0,1.0,8.0,8.0,10037 2017-08
10037,2017-09,14.0,0.0,5.0,3.0,1.0,10037 2017-09
10037,2017-10,7.0,0.0,1.0,4.0,5.0,10037 2017-10
10037,2017-11,6.0,0.0,3.0,6.0,2.0,10037 2017-11
10037,2017-12,2.0,0.0,1.0,5.0,3.0,10037 2017-12
10037,2018-01,1.0,0.0,1.0,3.0,4.0,10037 2018-01
10037,2018-02,3.0,0.0,3.0,90.0,2.0,10037 2018-02
10037,2018-03,4.0,0.0,8.0,137.0,2.0,10037 2018-03
10037,2018-04,2.0,0.0,11.0,146.0,2.0,10037 2018-04
10037,2018-05,14.0,0.0,3.0,4.0,8.0,10037 2018-05
10037,2018-06,20.0,0.0,2.0,3.0,3.0,10037 2018-06
10037,2018-07,3.0,0.0,7.0,5.0,14.0,10037 2018-07
10037,2018-08,12.0,0.0,1.0,11.0,47.0,10037 2018-08
10037,2018-09,10.0,0.0,5.0,18.0,32.0,10037 2018-09
10037,2018-10,22.0,0.0,4.0,15.0,39.0,10037 2018-10
10037,2018-11,8.0,0.0,10.0,96.0,30.0,10037 2018-11
10037,2018-12,7.0,0.0,6.0,3.0,7.0,10037 2018-12
10038,2010-01,0.0,0.0,5.0,217.0,0.0,10038 2010-01
10038,2010-02,3.0,0.0,17.0,58.0,1.0,10038 2010-02
10038,2010-03,11.0,0.0,17.0,1.0,6.0,10038 2010-03
10038,2010-04,17.0,0.0,3.0,71.0,7.0,10038 2010-04
10038,2010-05,14.0,0.0,4.0,15.0,8.0,10038 2010-05
10038,2010-06,6.0,0.0,9.0,8.0,3.0,10038 2010-06
10038,2010-07,3.0,0.0,2.0,7.0,3.0,10038 2010-07
10038,2010-08,16.0,0.0,1.0,3.0,5.0,10038 2010-08
10038,2010-09,17.0,0.0,1.0,9.0,4.0,10038 2010-09
10038,2010-10,12.0,0.0,4.0,5.0,6.0,10038 2010-10
10038,2010-11,11.0,0.0,5.0,7.0,3.0,10038 2010-11
10038,2010-12,0.0,0.0,7.0,6.0,2.0,10038 2010-12
10038,2011-01,6.0,0.0,5.0,9.0,3.0,10038 2011-01
10038,2011-02,2.0,0.0,16.0,280.0,3.0,10038 2011-02
10038,2011-03,29.0,1.0,15.0,12.0,7.0,10038 2011-03
10038,2011-04,43.0,0.0,9.0,75.0,11.0,10038 2011-04
10038,2011-05,9.0,0.0,7.0,14.0,7.0,10038 2011-05
10038,2011-06,48.0,0.0,8.0,5.0,9.0,10038 2011-06
10038,2011-07,26.0,0.0,0.0,7.0,1.0,10038 2011-07
10038,2011-08,13.0,0.0,7.0,2.0,1.0,10038 2011-08
10038,2011-09,26.0,0.0,0.0,1.0,0.0,10038 2011-09
10038,2011-10,40.0,0.0,0.0,1.0,1.0,10038 2011-10
10038,2011-11,22.0,0.0,3.0,1.0,0.0,10038 2011-11
10038,2011-12,39.0,0.0,0.0,0.0,0.0,10038 2011-12
10038,2012-01,28.0,0.0,0.0,0.0,0.0,10038 2012-01
10038,2012-02,6.0,0.0,0.0,44.0,2.0,10038 2012-02
10038,2012-03,9.0,0.0,11.0,245.0,1.0,10038 2012-03
10038,2012-04,10.0,0.0,1.0,40.0,2.0,10038 2012-04
10038,2012-05,2.0,0.0,7.0,34.0,6.0,10038 2012-05
10038,2012-06,0.0,0.0,1.0,2.0,1.0,10038 2012-06
10038,2012-07,0.0,0.0,0.0,3.0,6.0,10038 2012-07
10038,2012-08,0.0,0.0,1.0,4.0,3.0,10038 2012-08
10038,2012-09,0.0,0.0,3.0,2.0,5.0,10038 2012-09
10038,2012-10,0.0,0.0,1.0,2.0,0.0,10038 2012-10
10038,2012-12,0.0,0.0,0.0,4.0,0.0,10038 2012-12
10038,2013-01,0.0,0.0,3.0,4.0,5.0,10038 2013-01
10038,2013-02,0.0,0.0,2.0,231.0,1.0,10038 2013-02
10038,2013-03,3.0,0.0,2.0,60.0,5.0,10038 2013-03
10038,2013-04,2.0,0.0,10.0,75.0,2.0,10038 2013-04
10038,2013-05,1.0,0.0,5.0,2.0,4.0,10038 2013-05
10038,2013-06,5.0,0.0,2.0,0.0,0.0,10038 2013-06
10038,2013-07,3.0,0.0,0.0,3.0,5.0,10038 2013-07
10038,2013-08,5.0,0.0,2.0,2.0,2.0,10038 2013-08
10038,2013-09,2.0,0.0,2.0,7.0,5.0,10038 2013-09
10038,2013-10,9.0,0.0,0.0,0.0,2.0,10038 2013-10
10038,2013-11,1.0,0.0,0.0,1.0,3.0,10038 2013-11
10038,2013-12,0.0,0.0,0.0,1.0,1.0,10038 2013-12
10038,2014-01,0.0,0.0,2.0,3.0,0.0,10038 2014-01
10038,2014-02,0.0,0.0,0.0,61.0,1.0,10038 2014-02
10038,2014-03,1.0,0.0,9.0,1.0,3.0,10038 2014-03
10038,2014-04,9.0,0.0,1.0,82.0,1.0,10038 2014-04
10038,2014-05,8.0,0.0,12.0,2.0,3.0,10038 2014-05
10038,2014-06,18.0,0.0,6.0,5.0,3.0,10038 2014-06
10038,2014-07,7.0,0.0,2.0,2.0,3.0,10038 2014-07
10038,2014-08,4.0,0.0,2.0,4.0,12.0,10038 2014-08
10038,2014-09,4.0,0.0,0.0,9.0,4.0,10038 2014-09
10038,2014-10,3.0,0.0,4.0,7.0,6.0,10038 2014-10
10038,2014-11,0.0,0.0,0.0,1.0,2.0,10038 2014-11
10038,2014-12,2.0,0.0,0.0,1.0,2.0,10038 2014-12
10038,2015-01,2.0,0.0,0.0,3.0,2.0,10038 2015-01
10038,2015-02,4.0,0.0,0.0,2.0,0.0,10038 2015-02
10038,2015-03,4.0,0.0,1.0,51.0,1.0,10038 2015-03
10038,2015-04,3.0,0.0,1.0,32.0,1.0,10038 2015-04
10038,2015-05,5.0,0.0,0.0,0.0,2.0,10038 2015-05
10038,2015-06,6.0,0.0,1.0,5.0,3.0,10038 2015-06
10038,2015-07,9.0,0.0,5.0,5.0,6.0,10038 2015-07
10038,2015-08,10.0,0.0,2.0,5.0,5.0,10038 2015-08
10038,2015-09,11.0,0.0,2.0,4.0,11.0,10038 2015-09
10038,2015-10,16.0,0.0,3.0,8.0,13.0,10038 2015-10
10038,2015-11,7.0,0.0,2.0,12.0,5.0,10038 2015-11
10038,2015-12,10.0,0.0,4.0,9.0,4.0,10038 2015-12
10038,2016-01,6.0,0.0,0.0,64.0,7.0,10038 2016-01
10038,2016-02,23.0,0.0,1.0,4.0,0.0,10038 2016-02
10038,2016-03,29.0,0.0,17.0,5.0,6.0,10038 2016-03
10038,2016-04,25.0,0.0,1.0,6.0,3.0,10038 2016-04
10038,2016-05,19.0,0.0,2.0,13.0,2.0,10038 2016-05
10038,2016-06,42.0,0.0,1.0,3.0,3.0,10038 2016-06
10038,2016-07,30.0,0.0,6.0,2.0,3.0,10038 2016-07
10038,2016-08,31.0,0.0,0.0,5.0,6.0,10038 2016-08
10038,2016-09,22.0,0.0,0.0,16.0,6.0,10038 2016-09
10038,2016-10,16.0,0.0,9.0,49.0,5.0,10038 2016-10
10038,2016-11,31.0,0.0,8.0,239.0,8.0,10038 2016-11
10038,2016-12,32.0,0.0,9.0,20.0,3.0,10038 2016-12
10038,2017-01,27.0,0.0,1.0,62.0,6.0,10038 2017-01
10038,2017-02,24.0,0.0,8.0,3.0,4.0,10038 2017-02
10038,2017-03,23.0,0.0,0.0,6.0,4.0,10038 2017-03
10038,2017-04,39.0,0.0,0.0,11.0,6.0,10038 2017-04
10038,2017-05,35.0,0.0,1.0,4.0,4.0,10038 2017-05
10038,2017-06,14.0,0.0,13.0,11.0,6.0,10038 2017-06
10038,2017-07,12.0,0.0,2.0,289.0,3.0,10038 2017-07
10038,2017-08,33.0,0.0,2.0,82.0,1.0,10038 2017-08
10038,2017-09,17.0,0.0,10.0,1.0,4.0,10038 2017-09
10038,2017-10,16.0,0.0,2.0,0.0,8.0,10038 2017-10
10038,2017-11,9.0,0.0,1.0,5.0,5.0,10038 2017-11
10038,2017-12,12.0,0.0,2.0,7.0,1.0,10038 2017-12
10038,2018-01,10.0,0.0,4.0,7.0,1.0,10038 2018-01
10038,2018-02,19.0,0.0,4.0,2.0,1.0,10038 2018-02
10038,2018-03,27.0,0.0,2.0,31.0,3.0,10038 2018-03
10038,2018-04,13.0,0.0,4.0,50.0,7.0,10038 2018-04
10038,2018-05,17.0,0.0,6.0,10.0,8.0,10038 2018-05
10038,2018-06,18.0,0.0,8.0,18.0,7.0,10038 2018-06
10038,2018-07,10.0,0.0,5.0,110.0,8.0,10038 2018-07
10038,2018-08,11.0,0.0,9.0,178.0,12.0,10038 2018-08
10038,2018-09,15.0,0.0,6.0,34.0,8.0,10038 2018-09
10038,2018-10,26.0,0.0,2.0,50.0,2.0,10038 2018-10
10038,2018-11,15.0,0.0,9.0,1.0,1.0,10038 2018-11
10038,2018-12,1.0,0.0,3.0,13.0,1.0,10038 2018-12
10039,2010-01,0.0,0.0,1.0,2.0,0.0,10039 2010-01
10039,2010-02,1.0,0.0,1.0,3.0,0.0,10039 2010-02
10039,2010-03,0.0,0.0,0.0,347.0,3.0,10039 2010-03
10039,2010-04,6.0,0.0,46.0,9.0,1.0,10039 2010-04
10039,2010-05,25.0,0.0,7.0,0.0,0.0,10039 2010-05
10039,2010-06,4.0,0.0,0.0,5.0,5.0,10039 2010-06
10039,2010-07,4.0,0.0,5.0,3.0,4.0,10039 2010-07
10039,2010-08,3.0,2.0,1.0,5.0,1.0,10039 2010-08
10039,2010-09,3.0,0.0,4.0,0.0,3.0,10039 2010-09
10039,2010-10,1.0,0.0,1.0,2.0,7.0,10039 2010-10
10039,2010-11,0.0,0.0,0.0,7.0,2.0,10039 2010-11
10039,2010-12,0.0,0.0,6.0,4.0,0.0,10039 2010-12
10039,2011-01,0.0,0.0,1.0,0.0,0.0,10039 2011-01
10039,2011-02,0.0,0.0,0.0,4.0,0.0,10039 2011-02
10039,2011-03,0.0,0.0,0.0,7.0,1.0,10039 2011-03
10039,2011-04,4.0,0.0,20.0,305.0,11.0,10039 2011-04
10039,2011-05,20.0,0.0,9.0,0.0,2.0,10039 2011-05
10039,2011-06,13.0,1.0,2.0,15.0,3.0,10039 2011-06
10039,2011-07,2.0,0.0,2.0,1.0,1.0,10039 2011-07
10039,2011-08,0.0,0.0,2.0,10.0,4.0,10039 2011-08
10039,2011-09,3.0,0.0,0.0,8.0,3.0,10039 2011-09
10039,2011-10,4.0,0.0,5.0,5.0,3.0,10039 2011-10
10039,2011-11,3.0,0.0,1.0,1.0,2.0,10039 2011-11
10039,2011-12,1.0,0.0,1.0,11.0,4.0,10039 2011-12
10039,2012-01,0.0,0.0,0.0,16.0,1.0,10039 2012-01
10039,2012-02,4.0,0.0,3.0,12.0,4.0,10039 2012-02
10039,2012-03,3.0,0.0,2.0,1.0,3.0,10039 2012-03
10039,2012-04,4.0,1.0,0.0,7.0,0.0,10039 2012-04
10039,2012-05,0.0,0.0,3.0,155.0,0.0,10039 2012-05
10039,2012-06,2.0,2.0,12.0,153.0,1.0,10039 2012-06
10039,2012-07,0.0,0.0,33.0,1.0,2.0,10039 2012-07
10039,2012-08,0.0,0.0,7.0,10.0,3.0,10039 2012-08
10039,2012-09,1.0,0.0,1.0,0.0,0.0,10039 2012-09
10039,2012-10,1.0,0.0,0.0,0.0,4.0,10039 2012-10
10039,2012-11,1.0,0.0,3.0,1.0,2.0,10039 2012-11
10039,2012-12,4.0,0.0,4.0,10.0,3.0,10039 2012-12
10039,2013-01,3.0,0.0,0.0,31.0,1.0,10039 2013-01
10039,2013-02,2.0,0.0,5.0,4.0,2.0,10039 2013-02
10039,2013-03,2.0,0.0,3.0,1.0,0.0,10039 2013-03
10039,2013-04,3.0,0.0,0.0,3.0,1.0,10039 2013-04
10039,2013-05,2.0,0.0,2.0,2.0,4.0,10039 2013-05
10039,2013-06,0.0,0.0,2.0,8.0,2.0,10039 2013-06
10039,2013-07,0.0,0.0,2.0,7.0,2.0,10039 2013-07
10039,2013-08,0.0,0.0,1.0,131.0,0.0,10039 2013-08
10039,2013-09,5.0,0.0,0.0,172.0,2.0,10039 2013-09
10039,2013-10,4.0,0.0,4.0,0.0,0.0,10039 2013-10
10039,2013-11,3.0,0.0,9.0,0.0,2.0,10039 2013-11
10039,2013-12,2.0,0.0,10.0,3.0,1.0,10039 2013-12
10039,2014-01,0.0,0.0,2.0,8.0,3.0,10039 2014-01
10039,2014-02,0.0,0.0,2.0,5.0,2.0,10039 2014-02
10039,2014-03,4.0,0.0,2.0,2.0,5.0,10039 2014-03
10039,2014-04,4.0,0.0,0.0,8.0,5.0,10039 2014-04
10039,2014-05,1.0,0.0,5.0,4.0,4.0,10039 2014-05
10039,2014-06,2.0,0.0,5.0,3.0,8.0,10039 2014-06
10039,2014-07,3.0,0.0,3.0,7.0,2.0,10039 2014-07
10039,2014-08,1.0,0.0,3.0,0.0,5.0,10039 2014-08
10039,2014-09,2.0,0.0,1.0,3.0,5.0,10039 2014-09
10039,2014-10,5.0,0.0,0.0,6.0,11.0,10039 2014-10
10039,2014-11,8.0,0.0,6.0,6.0,4.0,10039 2014-11
10039,2014-12,12.0,0.0,3.0,223.0,2.0,10039 2014-12
10039,2015-01,2.0,0.0,0.0,65.0,6.0,10039 2015-01
10039,2015-02,0.0,0.0,1.0,1.0,1.0,10039 2015-02
10039,2015-03,1.0,0.0,3.0,0.0,3.0,10039 2015-03
10039,2015-04,1.0,0.0,0.0,5.0,2.0,10039 2015-04
10039,2015-05,1.0,0.0,1.0,5.0,9.0,10039 2015-05
10039,2015-06,2.0,0.0,3.0,7.0,11.0,10039 2015-06
10039,2015-07,2.0,0.0,1.0,12.0,9.0,10039 2015-07
10039,2015-08,0.0,0.0,2.0,3.0,1.0,10039 2015-08
10039,2015-09,1.0,0.0,1.0,4.0,2.0,10039 2015-09
10039,2015-10,1.0,0.0,0.0,4.0,9.0,10039 2015-10
10039,2015-11,0.0,0.0,1.0,45.0,4.0,10039 2015-11
10039,2015-12,0.0,0.0,2.0,248.0,7.0,10039 2015-12
10039,2016-01,0.0,0.0,20.0,4.0,4.0,10039 2016-01
10039,2016-02,0.0,0.0,3.0,4.0,1.0,10039 2016-02
10039,2016-03,2.0,0.0,0.0,2.0,1.0,10039 2016-03
10039,2016-04,0.0,0.0,3.0,10.0,1.0,10039 2016-04
10039,2016-05,0.0,0.0,0.0,3.0,3.0,10039 2016-05
10039,2016-06,1.0,0.0,1.0,4.0,2.0,10039 2016-06
10039,2016-07,2.0,0.0,1.0,3.0,3.0,10039 2016-07
10039,2016-08,2.0,0.0,2.0,2.0,4.0,10039 2016-08
10039,2016-09,0.0,0.0,0.0,184.0,5.0,10039 2016-09
10039,2016-10,0.0,0.0,18.0,34.0,3.0,10039 2016-10
10039,2016-11,0.0,0.0,1.0,2.0,1.0,10039 2016-11
10039,2016-12,0.0,0.0,3.0,1.0,4.0,10039 2016-12
10039,2017-01,0.0,0.0,0.0,4.0,13.0,10039 2017-01
10039,2017-02,2.0,0.0,1.0,22.0,14.0,10039 2017-02
10039,2017-03,3.0,0.0,6.0,9.0,5.0,10039 2017-03
10039,2017-04,3.0,0.0,15.0,5.0,4.0,10039 2017-04
10039,2017-05,9.0,0.0,2.0,47.0,4.0,10039 2017-05
10039,2017-06,7.0,0.0,8.0,217.0,4.0,10039 2017-06
10039,2017-07,16.0,0.0,6.0,30.0,2.0,10039 2017-07
10039,2017-08,12.0,0.0,4.0,3.0,2.0,10039 2017-08
10039,2017-09,7.0,0.0,2.0,1.0,12.0,10039 2017-09
10039,2017-10,1.0,0.0,1.0,7.0,1.0,10039 2017-10
10039,2017-11,2.0,0.0,0.0,3.0,8.0,10039 2017-11
10039,2017-12,1.0,0.0,3.0,14.0,4.0,10039 2017-12
10039,2018-01,2.0,0.0,1.0,6.0,7.0,10039 2018-01
10039,2018-02,2.0,0.0,7.0,5.0,5.0,10039 2018-02
10039,2018-03,7.0,0.0,0.0,298.0,5.0,10039 2018-03
10039,2018-04,0.0,0.0,12.0,3.0,2.0,10039 2018-04
10039,2018-05,2.0,0.0,0.0,3.0,3.0,10039 2018-05
10039,2018-06,2.0,0.0,0.0,5.0,1.0,10039 2018-06
10039,2018-07,2.0,0.0,2.0,2.0,1.0,10039 2018-07
10039,2018-08,3.0,0.0,1.0,5.0,4.0,10039 2018-08
10039,2018-09,2.0,0.0,3.0,21.0,9.0,10039 2018-09
10039,2018-10,3.0,0.0,4.0,6.0,2.0,10039 2018-10
10039,2018-11,0.0,0.0,5.0,12.0,2.0,10039 2018-11
10039,2018-12,2.0,0.0,3.0,4.0,2.0,10039 2018-12
10040,2010-01,1.0,1.0,28.0,418.0,5.0,10040 2010-01
10040,2010-02,7.0,0.0,64.0,7.0,2.0,10040 2010-02
10040,2010-03,12.0,1.0,10.0,0.0,6.0,10040 2010-03
10040,2010-04,18.0,0.0,0.0,10.0,5.0,10040 2010-04
10040,2010-05,24.0,0.0,19.0,17.0,16.0,10040 2010-05
10040,2010-06,43.0,1.0,4.0,3.0,17.0,10040 2010-06
10040,2010-07,10.0,0.0,4.0,3.0,5.0,10040 2010-07
